Incident_ID,Incident_Type,Unit_Type,Priority,Weather_Index,Hour_of_Day,TurnoutTime_Seconds
4128,False Alarm,Ambulance,3,Rain,1,73
4129,Wellness Check,Rescue Squad,1,Rain,23,49
4130,Wellness Check,Ladder,1,Clear,4,58
4131,Wellness Check,Ambulance,2,Clear,6,70
4132,False Alarm,Ambulance,1,Snow,21,80
4133,Structure Fire,Chief,2,Clear,16,80
4134,Medical,Chief,2,Storm,7,105
4135,Traffic Accident,Ambulance,2,Clear,8,75
4136,Traffic Accident,Ambulance,2,Clear,9,97
4137,Traffic Accident,Chief,2,Clear,10,60
4138,Structure Fire,Rescue Squad,3,Snow,0,141
4139,Medical,Engine,2,Clear,14,61
4140,Medical,Engine,2,Rain,7,108
4141,False Alarm,Ambulance,3,Clear,18,94
4142,Structure Fire,Chief,1,Rain,11,40
4143,Structure Fire,Ladder,2,Clear,5,74
4144,Medical,Ladder,1,Clear,9,88
4145,Medical,Engine,1,Clear,23,61
4146,Wellness Check,Rescue Squad,1,Clear,4,30
4147,Traffic Accident,Engine,2,Clear,23,64
4148,Traffic Accident,Ambulance,2,Rain,6,48
4149,Medical,Rescue Squad,1,Clear,6,31
4150,Traffic Accident,Ladder,3,Clear,22,89
4151,Medical,Chief,2,Clear,21,38
4152,Traffic Accident,Chief,3,Clear,21,89
4153,Medical,Ambulance,3,Clear,8,108
4154,Medical,Engine,2,Clear,14,86
4155,Traffic Accident,Ambulance,3,Clear,5,69
4156,False Alarm,Chief,2,Clear,15,50
4157,Medical,Ladder,3,Clear,6,100
4158,Wellness Check,Chief,1,Rain,14,56
4159,Medical,Rescue Squad,2,Clear,22,73
4160,Medical,Chief,2,Clear,1,71
4161,Medical,Chief,2,Clear,7,83
4162,Medical,Rescue Squad,3,Clear,11,75
4163,Structure Fire,Engine,3,Clear,10,97
4164,Medical,Chief,1,Rain,5,40
4165,Medical,Ambulance,3,Clear,19,81
4166,False Alarm,Chief,1,Storm,12,81
4167,Medical,Ambulance,2,Clear,22,62
4168,Traffic Accident,Rescue Squad,2,Rain,15,72
4169,Medical,Chief,1,Rain,7,60
4170,Traffic Accident,Rescue Squad,2,Clear,16,83
4171,Medical,Rescue Squad,2,Clear,12,58
4172,Medical,Engine,1,Clear,3,43
4173,Medical,Chief,2,Fog,19,66
4174,Medical,Ambulance,2,Clear,9,89
4175,Medical,Ambulance,2,Clear,21,59
4176,Traffic Accident,Chief,1,Clear,19,48
4177,Wellness Check,Engine,3,Clear,15,75
4178,Wellness Check,Engine,3,Fog,16,128
4179,Traffic Accident,Engine,1,Rain,7,76
4180,Medical,Ambulance,1,Clear,10,41
4181,Medical,Rescue Squad,3,Clear,4,88
4182,Medical,Engine,2,Clear,20,76
4183,Medical,Ambulance,1,Snow,15,100
4184,Structure Fire,Ambulance,2,Fog,23,50
4185,Structure Fire,Rescue Squad,2,Clear,7,73
4186,Medical,Chief,2,Clear,20,48
4187,Medical,Chief,1,Fog,15,46
4188,Wellness Check,Engine,2,Clear,3,67
4189,Traffic Accident,Engine,1,Clear,5,48
4190,Medical,Rescue Squad,3,Clear,20,79
4191,False Alarm,Engine,2,Clear,7,89
4192,False Alarm,Rescue Squad,2,Clear,8,94
4193,Medical,Ambulance,2,Storm,12,76
4194,Medical,Engine,2,Clear,16,83
4195,Structure Fire,Ambulance,3,Clear,8,80
4196,False Alarm,Ladder,1,Clear,12,38
4197,Wellness Check,Rescue Squad,3,Rain,8,91
4198,Medical,Ladder,1,Clear,5,51
4199,Medical,Engine,2,Clear,9,105
4200,Structure Fire,Ambulance,2,Clear,4,45
4201,Structure Fire,Engine,2,Rain,6,74
4202,Medical,Ladder,3,Clear,10,96
4203,Wellness Check,Engine,2,Clear,23,76
4204,Traffic Accident,Chief,2,Clear,8,91
4205,Wellness Check,Ladder,3,Clear,9,106
4206,Wellness Check,Engine,1,Storm,10,86
4207,Traffic Accident,Ambulance,3,Rain,2,97
4208,Medical,Engine,2,Clear,7,103
4209,Traffic Accident,Ambulance,2,Clear,16,94
4210,Medical,Chief,1,Clear,6,47
4211,Traffic Accident,Engine,2,Clear,11,64
4212,Medical,Chief,1,Rain,15,30
4213,Traffic Accident,Ladder,1,Clear,14,42
4214,Medical,Ambulance,1,Clear,20,39
4215,Medical,Ladder,2,Storm,12,92
4216,Medical,Ambulance,2,Clear,17,74
4217,Medical,Chief,3,Clear,17,112
4218,Traffic Accident,Rescue Squad,1,Rain,23,46
4219,Traffic Accident,Engine,2,Snow,4,100
4220,Structure Fire,Chief,2,Rain,13,67
4221,Medical,Ambulance,2,Rain,10,55
4222,Medical,Ambulance,3,Clear,2,90
4223,Medical,Ambulance,2,Clear,16,72
4224,Medical,Ambulance,3,Clear,22,76
4225,Wellness Check,Engine,2,Rain,11,73
4226,Medical,Ladder,2,Clear,2,50
4227,Medical,Rescue Squad,2,Clear,22,54
4228,Medical,Engine,3,Fog,1,97
4229,Medical,Ambulance,3,Clear,3,75
4230,Structure Fire,Engine,2,Clear,17,73
4231,Traffic Accident,Chief,3,Clear,19,71
4232,Medical,Ambulance,1,Clear,20,31
4233,Medical,Rescue Squad,3,Clear,13,84
4234,Medical,Ambulance,1,Clear,7,61
4235,Medical,Rescue Squad,1,Clear,1,30
4236,Medical,Rescue Squad,1,Clear,18,51
4237,False Alarm,Ladder,3,Clear,9,98
4238,Traffic Accident,Ladder,3,Clear,4,90
4239,Structure Fire,Engine,3,Clear,10,83
4240,Medical,Engine,3,Clear,8,121
4241,Medical,Rescue Squad,2,Clear,15,63
4242,Structure Fire,Ambulance,3,Fog,4,85
4243,Traffic Accident,Chief,3,Fog,14,65
4244,Traffic Accident,Chief,2,Clear,13,57
4245,Medical,Ambulance,1,Clear,8,82
4246,Structure Fire,Ambulance,2,Clear,19,53
4247,Medical,Ladder,3,Rain,4,81
4248,Wellness Check,Chief,3,Storm,14,104
4249,Traffic Accident,Rescue Squad,3,Clear,8,99
4250,Structure Fire,Engine,3,Rain,3,91
4251,Medical,Ladder,3,Fog,20,84
4252,Traffic Accident,Chief,2,Clear,20,39
4253,Medical,Ambulance,2,Clear,3,71
4254,Medical,Chief,1,Clear,19,50
4255,Medical,Rescue Squad,2,Clear,20,61
4256,Traffic Accident,Ladder,2,Clear,21,69
4257,Medical,Ambulance,3,Rain,6,76
4258,Medical,Rescue Squad,2,Clear,14,52
4259,Wellness Check,Engine,1,Clear,21,36
4260,Medical,Ladder,1,Fog,16,87
4261,Structure Fire,Rescue Squad,2,Clear,17,85
4262,Medical,Rescue Squad,2,Clear,6,43
4263,Medical,Ambulance,2,Clear,18,77
4264,Traffic Accident,Engine,1,Clear,9,85
4265,Medical,Rescue Squad,2,Clear,12,62
4266,Medical,Ladder,1,Snow,1,74
4267,Structure Fire,Rescue Squad,2,Clear,21,49
4268,Traffic Accident,Chief,2,Clear,19,54
4269,Traffic Accident,Ladder,2,Clear,10,50
4270,Medical,Ladder,2,Fog,4,65
4271,Medical,Rescue Squad,1,Rain,5,40
4272,Traffic Accident,Ambulance,3,Fog,2,95
4273,Structure Fire,Ladder,2,Clear,0,65
4274,Wellness Check,Chief,1,Snow,2,74
4275,Wellness Check,Ambulance,1,Fog,2,60
4276,Wellness Check,Ambulance,2,Rain,21,49
4277,Medical,Ambulance,1,Clear,3,38
4278,Medical,Ladder,1,Clear,6,49
4279,Traffic Accident,Ambulance,2,Clear,14,43
4280,Medical,Rescue Squad,2,Clear,10,57
4281,Medical,Ambulance,2,Rain,17,94
4282,Wellness Check,Chief,2,Clear,11,68
4283,Wellness Check,Engine,1,Clear,3,66
4284,Medical,Chief,3,Clear,23,73
4285,Medical,Ladder,1,Clear,10,43
4286,Medical,Ambulance,2,Clear,5,82
4287,Wellness Check,Ambulance,1,Clear,18,76
4288,False Alarm,Rescue Squad,3,Rain,17,92
4289,Medical,Ambulance,2,Clear,14,85
4290,Medical,Chief,1,Rain,2,44
4291,Wellness Check,Ladder,2,Clear,16,60
4292,Medical,Engine,1,Fog,0,69
4293,Structure Fire,Ambulance,2,Clear,1,36
4294,False Alarm,Engine,2,Clear,18,99
4295,Medical,Ambulance,1,Clear,8,82
4296,Traffic Accident,Ladder,2,Clear,7,95
4297,Medical,Chief,1,Clear,11,60
4298,Medical,Ladder,2,Rain,14,80
4299,Wellness Check,Engine,2,Clear,22,88
4300,Medical,Ambulance,2,Clear,6,59
4301,False Alarm,Engine,3,Rain,20,85
4302,Structure Fire,Chief,1,Clear,15,41
4303,Medical,Ladder,3,Clear,6,103
4304,Medical,Engine,2,Snow,19,104
4305,Medical,Engine,1,Clear,20,63
4306,Medical,Chief,2,Rain,11,51
4307,Medical,Ambulance,2,Rain,16,70
4308,Medical,Engine,2,Snow,10,110
4309,Medical,Chief,1,Rain,3,49
4310,Traffic Accident,Ambulance,1,Clear,18,41
4311,Traffic Accident,Ambulance,2,Clear,1,51
4312,Traffic Accident,Ladder,2,Storm,1,76
4313,Medical,Chief,2,Clear,23,56
4314,Medical,Ambulance,1,Clear,16,69
4315,Traffic Accident,Ladder,3,Snow,23,118
4316,Medical,Rescue Squad,3,Clear,8,108
4317,Medical,Chief,1,Clear,21,49
4318,Wellness Check,Rescue Squad,1,Clear,0,69
4319,Traffic Accident,Ambulance,3,Clear,9,104
4320,Structure Fire,Chief,3,Clear,22,85
4321,Medical,Ladder,2,Storm,14,106
4322,Traffic Accident,Ambulance,3,Rain,20,77
4323,Structure Fire,Chief,2,Rain,14,53
4324,Traffic Accident,Chief,1,Clear,22,42
4325,Traffic Accident,Rescue Squad,2,Clear,20,58
4326,Wellness Check,Ambulance,2,Clear,1,59
4327,Structure Fire,Ladder,3,Clear,13,96
4328,Medical,Ladder,1,Clear,3,58
4329,Traffic Accident,Ambulance,2,Clear,17,78
4330,Traffic Accident,Ambulance,2,Clear,8,76
4331,Traffic Accident,Engine,2,Clear,1,72
4332,Medical,Rescue Squad,2,Storm,1,72
4333,Medical,Ambulance,3,Clear,17,102
4334,Wellness Check,Ambulance,2,Rain,16,83
4335,Traffic Accident,Engine,2,Clear,8,116
4336,False Alarm,Engine,3,Clear,7,103
4337,Traffic Accident,Chief,1,Clear,1,37
4338,Structure Fire,Ladder,3,Clear,1,84
4339,Traffic Accident,Rescue Squad,2,Clear,4,55
4340,Wellness Check,Chief,2,Clear,11,69
4341,Structure Fire,Ambulance,2,Snow,15,100
4342,Traffic Accident,Engine,3,Clear,13,76
4343,Medical,Ladder,1,Clear,19,69
4344,Medical,Chief,2,Clear,1,62
4345,Traffic Accident,Ladder,2,Clear,23,74
4346,Medical,Engine,1,Rain,7,86
4347,Medical,Chief,2,Clear,3,47
4348,Medical,Chief,3,Clear,19,79
4349,Medical,Ladder,3,Clear,8,123
4350,Medical,Engine,2,Rain,19,63
4351,Medical,Ambulance,2,Clear,18,88
4352,False Alarm,Chief,2,Fog,1,65
4353,Structure Fire,Ambulance,1,Clear,15,30
4354,Medical,Engine,3,Rain,10,79
4355,Medical,Chief,3,Fog,7,76
4356,Traffic Accident,Chief,3,Rain,11,82
4357,Medical,Ambulance,2,Clear,2,78
4358,Wellness Check,Rescue Squad,2,Clear,12,53
4359,Traffic Accident,Ambulance,1,Clear,1,43
4360,Traffic Accident,Ambulance,2,Clear,12,70
4361,Medical,Rescue Squad,2,Clear,7,86
4362,Traffic Accident,Engine,3,Rain,14,80
4363,Medical,Engine,3,Clear,23,105
4364,False Alarm,Chief,3,Clear,20,81
4365,Traffic Accident,Ladder,3,Rain,8,115
4366,Medical,Ladder,1,Clear,10,53
4367,Medical,Chief,2,Rain,21,65
4368,Medical,Ladder,1,Fog,20,48
4369,Traffic Accident,Ambulance,1,Fog,2,60
4370,Medical,Ambulance,2,Rain,6,72
4371,Structure Fire,Rescue Squad,2,Clear,13,60
4372,Medical,Rescue Squad,2,Clear,14,60
4373,Traffic Accident,Chief,1,Clear,8,55
4374,Wellness Check,Chief,1,Clear,19,38
4375,Traffic Accident,Chief,1,Clear,10,33
4376,Traffic Accident,Ambulance,1,Rain,6,42
4377,Medical,Ladder,1,Clear,11,55
4378,Medical,Chief,2,Clear,18,72
4379,Traffic Accident,Chief,3,Rain,17,111
4380,Medical,Ambulance,2,Clear,12,51
4381,Medical,Ambulance,2,Clear,10,64
4382,Medical,Ambulance,1,Clear,0,53
4383,Medical,Ladder,3,Rain,5,103
4384,Medical,Chief,2,Rain,20,70
4385,Wellness Check,Engine,3,Rain,1,106
4386,Medical,Engine,3,Clear,12,98
4387,Structure Fire,Chief,3,Rain,12,81
4388,Medical,Chief,1,Clear,18,61
4389,Traffic Accident,Chief,2,Clear,8,83
4390,Medical,Chief,1,Clear,18,82
4391,Wellness Check,Ladder,1,Clear,22,53
4392,Wellness Check,Engine,1,Clear,0,54
4393,Medical,Rescue Squad,3,Rain,22,94
4394,False Alarm,Engine,3,Clear,7,115
4395,False Alarm,Engine,1,Clear,22,47
4396,Wellness Check,Ambulance,2,Clear,13,71
4397,Wellness Check,Chief,3,Clear,23,71
4398,Medical,Chief,2,Clear,15,64
4399,Structure Fire,Chief,2,Fog,3,62
4400,Medical,Ambulance,2,Snow,17,123
4401,Medical,Ladder,2,Rain,13,45
4402,False Alarm,Ladder,2,Rain,8,100
4403,Medical,Rescue Squad,2,Clear,14,59
4404,Traffic Accident,Ladder,2,Rain,2,76
4405,Wellness Check,Ladder,1,Clear,3,60
4406,Wellness Check,Chief,2,Clear,22,63
4407,False Alarm,Engine,1,Clear,17,75
4408,Medical,Ladder,2,Clear,13,66
4409,Medical,Ladder,1,Clear,14,54
4410,Medical,Ambulance,3,Clear,7,111
4411,Medical,Rescue Squad,2,Clear,9,72
4412,Medical,Ambulance,2,Rain,23,69
4413,Medical,Chief,3,Clear,11,76
4414,Traffic Accident,Engine,3,Clear,20,80
4415,Structure Fire,Rescue Squad,3,Snow,8,141
4416,Medical,Ambulance,2,Clear,7,106
4417,Traffic Accident,Ladder,1,Snow,16,107
4418,Medical,Ladder,3,Rain,8,116
4419,Medical,Rescue Squad,3,Clear,12,90
4420,Traffic Accident,Ladder,3,Clear,13,95
4421,Traffic Accident,Ambulance,2,Clear,4,66
4422,Traffic Accident,Ambulance,2,Clear,8,76
4423,Medical,Ladder,1,Clear,15,30
4424,Wellness Check,Ladder,2,Clear,18,89
4425,Traffic Accident,Chief,1,Clear,23,48
4426,Structure Fire,Engine,1,Clear,22,66
4427,Traffic Accident,Rescue Squad,2,Clear,6,52
4428,Wellness Check,Ambulance,2,Rain,11,76
4429,Structure Fire,Rescue Squad,1,Clear,1,41
4430,Structure Fire,Chief,3,Rain,17,99
4431,False Alarm,Ambulance,3,Clear,17,95
4432,Traffic Accident,Chief,2,Rain,15,70
4433,Medical,Chief,2,Clear,10,49
4434,Traffic Accident,Ladder,3,Clear,1,96
4435,Medical,Rescue Squad,1,Clear,13,36
4436,Medical,Rescue Squad,2,Clear,3,59
4437,Structure Fire,Ladder,1,Clear,6,39
4438,False Alarm,Rescue Squad,2,Clear,1,67
4439,False Alarm,Ladder,2,Clear,20,68
4440,Medical,Ambulance,2,Clear,13,65
4441,Structure Fire,Chief,1,Clear,6,43
4442,Medical,Chief,1,Clear,8,67
4443,False Alarm,Rescue Squad,2,Clear,7,76
4444,False Alarm,Engine,2,Storm,8,127
4445,Traffic Accident,Chief,2,Clear,6,65
4446,Wellness Check,Ladder,2,Rain,18,100
4447,Traffic Accident,Engine,2,Clear,16,88
4448,Structure Fire,Engine,1,Clear,22,50
4449,Medical,Chief,1,Clear,12,37
4450,Medical,Chief,2,Clear,10,74
4451,Traffic Accident,Chief,2,Fog,21,67
4452,Traffic Accident,Ladder,1,Clear,17,82
4453,Medical,Engine,1,Rain,16,64
4454,False Alarm,Rescue Squad,2,Clear,15,52
4455,Medical,Ladder,1,Clear,9,71
4456,Structure Fire,Ambulance,2,Clear,3,78
4457,Traffic Accident,Chief,2,Clear,3,60
4458,Traffic Accident,Engine,1,Clear,21,67
4459,Traffic Accident,Ladder,1,Clear,10,57
4460,Medical,Ambulance,3,Clear,20,85
4461,Medical,Ladder,2,Storm,7,128
4462,Traffic Accident,Ladder,2,Clear,8,88
4463,Structure Fire,Rescue Squad,2,Rain,15,51
4464,Medical,Rescue Squad,2,Clear,9,83
4465,Traffic Accident,Ladder,3,Clear,22,87
4466,Medical,Ambulance,2,Fog,8,80
4467,Traffic Accident,Engine,1,Rain,2,45
4468,Wellness Check,Engine,2,Clear,1,74
4469,Medical,Chief,2,Clear,8,86
4470,Medical,Chief,2,Clear,12,61
4471,Traffic Accident,Engine,2,Rain,5,73
4472,Traffic Accident,Ladder,3,Clear,3,87
4473,Traffic Accident,Ladder,2,Rain,13,108
4474,Wellness Check,Rescue Squad,1,Clear,10,49
4475,Wellness Check,Rescue Squad,1,Clear,1,46
4476,False Alarm,Chief,2,Fog,2,67
4477,Structure Fire,Engine,1,Storm,4,85
4478,Medical,Ladder,2,Clear,6,64
4479,Medical,Engine,2,Snow,10,100
4480,Medical,Ambulance,2,Rain,11,68
4481,Structure Fire,Engine,3,Rain,10,101
4482,Medical,Ambulance,2,Storm,18,102
4483,False Alarm,Rescue Squad,1,Clear,12,43
4484,Structure Fire,Rescue Squad,1,Rain,3,48
4485,Structure Fire,Chief,2,Snow,13,99
4486,Medical,Engine,1,Clear,11,60
4487,Medical,Engine,2,Clear,1,61
4488,Medical,Ambulance,1,Clear,7,75
4489,Medical,Rescue Squad,2,Rain,21,63
4490,Medical,Ambulance,3,Rain,18,110
4491,Traffic Accident,Rescue Squad,1,Clear,12,34
4492,Wellness Check,Ambulance,2,Clear,20,50
4493,Wellness Check,Rescue Squad,2,Clear,20,78
4494,Traffic Accident,Ambulance,2,Clear,0,69
4495,Medical,Rescue Squad,2,Clear,4,59
4496,Wellness Check,Ambulance,2,Clear,21,59
4497,Wellness Check,Engine,2,Rain,10,92
4498,Medical,Chief,2,Clear,10,60
4499,Traffic Accident,Ambulance,2,Fog,12,58
4500,Medical,Chief,1,Clear,1,37
4501,Wellness Check,Engine,2,Storm,18,129
4502,False Alarm,Engine,3,Clear,15,73
4503,Medical,Rescue Squad,3,Rain,4,85
4504,Wellness Check,Chief,3,Clear,13,92
4505,Traffic Accident,Ladder,2,Clear,18,110
4506,False Alarm,Rescue Squad,2,Clear,4,52
4507,Medical,Chief,2,Clear,20,37
4508,Wellness Check,Ambulance,2,Rain,23,63
4509,Medical,Ambulance,2,Clear,8,101
4510,Medical,Engine,2,Storm,23,83
4511,Medical,Ladder,2,Clear,11,66
4512,False Alarm,Ambulance,2,Storm,15,87
4513,Wellness Check,Chief,2,Clear,18,78
4514,Wellness Check,Chief,1,Clear,14,30
4515,False Alarm,Ambulance,1,Clear,16,55
4516,Medical,Chief,3,Fog,14,74
4517,Medical,Chief,2,Clear,2,41
4518,Medical,Engine,2,Clear,16,109
4519,Medical,Ladder,2,Clear,12,85
4520,Medical,Engine,2,Clear,8,85
4521,Medical,Ladder,1,Clear,12,62
4522,Medical,Chief,2,Clear,15,45
4523,Medical,Ladder,2,Rain,18,97
4524,Medical,Chief,2,Rain,13,54
4525,Medical,Chief,2,Fog,7,87
4526,False Alarm,Engine,1,Clear,21,30
4527,Traffic Accident,Engine,2,Clear,18,93
4528,False Alarm,Rescue Squad,1,Storm,23,81
4529,Medical,Ambulance,2,Clear,2,62
4530,Medical,Rescue Squad,2,Clear,22,67
4531,Traffic Accident,Rescue Squad,3,Snow,20,118
4532,Medical,Ladder,2,Clear,17,60
4533,Medical,Chief,2,Clear,15,70
4534,Medical,Chief,2,Clear,13,67
4535,Medical,Chief,2,Clear,15,75
4536,Medical,Ambulance,1,Clear,23,45
4537,Medical,Ladder,2,Clear,16,93
4538,Traffic Accident,Ladder,3,Clear,19,113
4539,Medical,Chief,1,Snow,10,47
4540,Medical,Rescue Squad,2,Clear,12,64
4541,Wellness Check,Ambulance,3,Rain,10,92
4542,Medical,Rescue Squad,2,Clear,3,62
4543,Medical,Engine,2,Snow,13,114
4544,Wellness Check,Ladder,2,Fog,4,55
4545,Medical,Ladder,2,Snow,3,116
4546,Medical,Rescue Squad,2,Snow,0,107
4547,Medical,Ambulance,2,Clear,13,72
4548,Medical,Ladder,3,Clear,6,89
4549,Structure Fire,Rescue Squad,1,Clear,9,67
4550,Wellness Check,Ambulance,2,Clear,1,59
4551,Medical,Rescue Squad,1,Clear,9,90
4552,Structure Fire,Ambulance,1,Clear,2,42
4553,Structure Fire,Chief,2,Clear,20,74
4554,Medical,Ambulance,2,Fog,7,83
4555,Traffic Accident,Engine,1,Rain,9,69
4556,Medical,Chief,1,Clear,7,49
4557,Medical,Rescue Squad,2,Clear,13,65
4558,Medical,Chief,3,Rain,17,113
4559,Medical,Chief,2,Clear,8,66
4560,Medical,Rescue Squad,1,Clear,21,59
4561,Wellness Check,Rescue Squad,3,Clear,8,82
4562,Medical,Engine,2,Clear,3,77
4563,Medical,Rescue Squad,3,Clear,2,87
4564,Medical,Ladder,2,Rain,13,80
4565,Traffic Accident,Ladder,2,Clear,13,50
4566,Structure Fire,Engine,3,Clear,20,100
4567,Traffic Accident,Ambulance,1,Rain,15,43
4568,Traffic Accident,Ambulance,3,Rain,4,76
4569,Wellness Check,Ladder,3,Clear,19,98
4570,Medical,Rescue Squad,3,Rain,22,89
4571,Structure Fire,Engine,2,Storm,23,71
4572,Wellness Check,Ambulance,1,Fog,14,32
4573,False Alarm,Ambulance,2,Rain,20,71
4574,Wellness Check,Chief,3,Rain,8,105
4575,Medical,Ladder,2,Clear,6,71
4576,Medical,Rescue Squad,2,Rain,12,50
4577,Medical,Engine,2,Rain,22,74
4578,Traffic Accident,Ambulance,2,Clear,7,94
4579,Medical,Chief,1,Clear,11,68
4580,Medical,Ladder,2,Rain,3,66
4581,Wellness Check,Ladder,3,Storm,15,134
4582,Medical,Engine,1,Clear,5,73
4583,Wellness Check,Ambulance,3,Clear,4,65
4584,Medical,Engine,2,Rain,0,87
4585,Medical,Engine,2,Clear,13,72
4586,Medical,Chief,2,Clear,8,90
4587,Traffic Accident,Ladder,1,Clear,17,69
4588,Medical,Rescue Squad,2,Clear,5,56
4589,Medical,Ladder,2,Rain,14,62
4590,False Alarm,Ladder,2,Clear,15,60
4591,Medical,Chief,2,Clear,7,90
4592,Structure Fire,Rescue Squad,1,Clear,18,79
4593,Structure Fire,Ambulance,2,Clear,4,49
4594,Medical,Rescue Squad,2,Rain,13,53
4595,Traffic Accident,Ambulance,2,Clear,6,62
4596,Medical,Rescue Squad,1,Clear,3,33
4597,Structure Fire,Engine,3,Clear,20,92
4598,Medical,Rescue Squad,2,Clear,0,57
4599,Traffic Accident,Chief,2,Rain,3,43
4600,Medical,Ambulance,2,Clear,13,64
4601,Structure Fire,Ladder,2,Snow,22,89
4602,Medical,Chief,1,Clear,15,55
4603,Medical,Ambulance,2,Clear,6,58
4604,Medical,Ambulance,2,Rain,9,77
4605,Medical,Ladder,2,Fog,9,99
4606,Wellness Check,Engine,2,Fog,3,82
4607,Medical,Chief,2,Clear,11,78
4608,False Alarm,Ladder,2,Clear,5,75
4609,False Alarm,Ladder,3,Fog,12,84
4610,Structure Fire,Engine,1,Clear,20,55
4611,Medical,Chief,3,Snow,0,102
4612,Medical,Ladder,1,Rain,7,76
4613,Traffic Accident,Engine,2,Fog,22,67
4614,Medical,Chief,2,Fog,15,50
4615,Medical,Rescue Squad,2,Clear,4,69
4616,Structure Fire,Ambulance,2,Rain,6,68
4617,Wellness Check,Engine,2,Clear,2,70
4618,Traffic Accident,Ambulance,1,Clear,23,57
4619,Medical,Rescue Squad,2,Clear,20,65
4620,Traffic Accident,Ladder,1,Clear,1,43
4621,Medical,Ladder,2,Rain,1,66
4622,Medical,Chief,1,Storm,19,81
4623,Wellness Check,Engine,1,Clear,22,51
4624,Medical,Engine,1,Clear,9,67
4625,Medical,Chief,2,Snow,19,102
4626,Medical,Ambulance,3,Fog,8,104
4627,Wellness Check,Ladder,3,Rain,17,121
4628,Traffic Accident,Ladder,1,Rain,5,54
4629,Traffic Accident,Engine,2,Fog,19,62
4630,Traffic Accident,Engine,2,Clear,5,63
4631,Medical,Chief,2,Fog,9,65
4632,Medical,Rescue Squad,2,Fog,8,77
4633,Medical,Ambulance,1,Fog,8,70
4634,Medical,Rescue Squad,2,Clear,2,72
4635,Medical,Rescue Squad,2,Fog,11,53
4636,False Alarm,Engine,1,Clear,10,41
4637,Medical,Engine,2,Clear,13,81
4638,Medical,Engine,2,Snow,18,142
4639,Medical,Rescue Squad,1,Clear,9,80
4640,Medical,Ambulance,2,Clear,18,72
4641,False Alarm,Engine,2,Snow,4,117
4642,Medical,Ladder,3,Snow,21,120
4643,Medical,Ambulance,2,Snow,8,131
4644,Traffic Accident,Ladder,2,Clear,0,71
4645,Medical,Ambulance,2,Rain,14,52
4646,Medical,Engine,2,Clear,23,65
4647,Medical,Chief,1,Rain,3,56
4648,Structure Fire,Engine,2,Clear,6,73
4649,False Alarm,Rescue Squad,2,Rain,5,46
4650,Traffic Accident,Rescue Squad,2,Clear,14,77
4651,Medical,Ambulance,3,Storm,5,130
4652,Wellness Check,Rescue Squad,2,Clear,6,76
4653,Medical,Engine,1,Rain,19,66
4654,Medical,Ladder,1,Clear,21,45
4655,Medical,Engine,1,Rain,2,58
4656,Medical,Ambulance,2,Clear,20,66
4657,Structure Fire,Rescue Squad,2,Clear,12,46
4658,Traffic Accident,Ladder,3,Rain,1,78
4659,False Alarm,Chief,2,Snow,2,100
4660,Structure Fire,Ladder,3,Clear,12,98
4661,Structure Fire,Ladder,2,Clear,8,108
4662,Medical,Engine,3,Rain,21,87
4663,Medical,Chief,2,Snow,18,89
4664,Structure Fire,Ambulance,2,Clear,17,86
4665,Medical,Ambulance,2,Fog,4,68
4666,Wellness Check,Ladder,2,Fog,9,93
4667,Medical,Ladder,2,Clear,13,71
4668,Medical,Rescue Squad,1,Clear,20,38
4669,Medical,Chief,1,Rain,16,73
4670,Medical,Ladder,2,Storm,2,121
4671,Medical,Rescue Squad,2,Rain,6,51
4672,Traffic Accident,Chief,1,Clear,8,57
4673,Medical,Ambulance,1,Clear,4,38
4674,Traffic Accident,Rescue Squad,2,Clear,3,41
4675,Medical,Chief,2,Rain,2,52
4676,Medical,Rescue Squad,1,Clear,12,30
4677,Medical,Ladder,1,Clear,8,85
4678,Wellness Check,Engine,1,Clear,22,65
4679,Medical,Ambulance,1,Clear,6,42
4680,Traffic Accident,Ladder,3,Clear,7,110
4681,Medical,Ladder,1,Clear,9,93
4682,Traffic Accident,Chief,2,Fog,0,67
4683,Medical,Rescue Squad,2,Clear,19,80
4684,Traffic Accident,Ambulance,3,Clear,20,82
4685,Structure Fire,Ladder,1,Clear,20,69
4686,False Alarm,Chief,1,Clear,0,45
4687,Medical,Ambulance,1,Clear,18,70
4688,Medical,Rescue Squad,1,Clear,1,51
4689,Medical,Ladder,2,Clear,11,75
4690,Wellness Check,Ladder,1,Fog,22,48
4691,Structure Fire,Ladder,1,Clear,12,46
4692,Traffic Accident,Ambulance,3,Clear,13,80
4693,Medical,Ambulance,2,Snow,4,69
4694,Medical,Ambulance,1,Clear,2,41
4695,Medical,Ambulance,1,Rain,23,35
4696,False Alarm,Chief,1,Clear,16,64
4697,Traffic Accident,Engine,3,Clear,0,82
4698,False Alarm,Chief,3,Clear,13,87
4699,Medical,Ladder,3,Storm,5,119
4700,Traffic Accident,Chief,3,Clear,16,101
4701,Traffic Accident,Rescue Squad,2,Clear,3,56
4702,Medical,Ambulance,1,Clear,5,55
4703,Wellness Check,Rescue Squad,2,Clear,0,69
4704,False Alarm,Rescue Squad,2,Fog,8,79
4705,Wellness Check,Ladder,3,Clear,3,103
4706,Traffic Accident,Ambulance,2,Fog,8,76
4707,Medical,Rescue Squad,2,Clear,8,90
4708,Medical,Ladder,3,Fog,21,84
